,Unnamed: 0,id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
535,536,536,16,3,15.0,71.04,6.61,57.89,10,"Tim Krul,Mathieu Debuchy,Fabricio Coloccini,Mike Williamson,Davide Santon,Yohan Cabaye,Vurnon Anita,Cheick Tioté,Moussa Sissoko,Loïc Remy,Yoan Gouffran",1.0,5.0,46.43,11,33,6.19,3.0,1.0,7,51.05,8,1.0,15.0,74.17,4.0,16,3.0,1.0,3.0,30.36,"David de Gea,Rafael,Nemanja Vidic,Jonny Evans,Patrice Evra,Adnan Januzaj,Phil Jones,Tom Cleverley,Nani,Chicharito,Robin van Persie",77.1,7.0,7,33,2.0,9.0,61.54,5.0,442,8,6.0,Andre Marriner,6.0,50.05,16,0,Alan Pardew,20,15.0,0,62.5,0,18,8.0,85.36,Newcastle,18,2.0,8.0,1.0,433,1.0,7.0,8,8,68.2,2,4.0,Man Utd,David Moyes,18,4.0,11.0,6.26,0.0,38,6.0,1,3,2.0,48.95,Old Trafford,23,17,64.31,2013-12-07,37,6.36,19.0,64.37,49.95,9.0,EPL
536,537,537,13,14,12.0,59.33,6.22,77.27,6,"David Stockdale,Dan Burn,John Heitinga,Brede Hangeland,John Arne Riise,Mahamadou Diarra,Lewis Holtby,Scott Parker,Steve Sidwell,Kieran Richardson,Darren Bent",2.0,2.0,89.74,9,33,6.3,2.0,5.0,4,35.29,20,0.0,11.0,20.24,3.0,11,6.0,1.0,1.0,72.46,"Asmir Begovic,Geoff Cameron,Marc Wilson,Marc Muniesa,Erik Pieters,Steven N'Zonzi,Glenn Whelan,Marko Arnautovic,Stephen Ireland,Oussama Assaidi,Peter Odemwingie",58.39,5.0,3,33,4.0,8.0,66.67,2.0,4231,14,7.0,Chris Foy,14.0,60.81,11,0,Felix Magath,20,11.0,1,80.0,4,19,21.0,42.26,Fulham,9,0.0,21.0,4.0,4141,0.0,5.0,7,23,80.0,4,5.0,Stoke,Mark Hughes,13,8.0,16.0,6.17,0.0,26,14.0,1,12,2.0,64.71,Britannia Stadium,14,9,83.76,2014-05-03,38,6.79,29.0,63.49,39.19,10.0,EPL
537,538,538,16,8,13.0,71.4,6.44,41.18,9,"Hugo Lloris,Kyle Walker,Vlad Chiriches,Michael Dawson,Jan Vertonghen,Sandro,Etienne Capoue,Erik Lamela,Paulinho,Aaron Lennon,Jermain Defoe",2.0,9.0,75.0,7,27,6.32,5.0,6.0,9,53.4,11,2.0,8.0,53.85,9.0,16,3.0,3.0,6.0,69.44,"Maarten Stekelenburg,Sascha Riether,Philippe Senderos,Aaron Hughes,John Arne Riise,Ashkan Dejagah,Giorgos Karagounis,Scott Parker,Alexander Kacaniklic,Pajtim Kasami,Dimitar Berbatov",68.9,3.0,6,27,2.0,14.0,80.0,8.0,4411,9,7.0,Mark Clattenburg,6.0,44.63,16,0,Andre Villas-Boas,15,8.0,0,33.33,1,14,13.0,51.92,Tottenham,9,0.0,13.0,3.0,4231,0.0,3.0,7,16,70.93,2,7.0,Fulham,Rene Meulensteen,16,6.0,8.0,6.23,1.0,31,6.0,2,4,4.0,46.6,Craven Cottage,18,21,67.65,2013-12-04,28,6.59,19.0,75.93,55.37,18.0,EPL
538,539,539,15,6,15.0,69.73,6.8,34.52,8,"Costel Pantilimon,Pablo Zabaleta,Martín Demichelis,Vincent Kompany,Aleksandar Kolarov,Jesús Navas,Fernandinho,Yaya Touré,Samir Nasri,Sergio Agüero,Edin Dzeko",1.0,10.0,100.0,8,25,6.0,5.0,2.0,6,58.07,12,3.0,9.0,72.73,3.0,11,3.0,1.0,2.0,66.67,"Boaz Myhill,Steven Reid,Jonas Olsson,Gareth McAuley,Liam Ridgewell,Claudio Yacob,James Morrison,Morgan Amalfitano,Chris Brunt,Saido Berahino,Shane Long",76.51,3.0,8,25,2.0,12.0,82.14,8.0,4231,5,7.0,Chris Foy,3.0,43.54,11,2,Manuel Pellegrini,12,9.0,0,35.71,2,11,9.0,74.69,Man City,18,1.0,9.0,0.0,442,0.0,3.0,7,12,71.9,2,3.0,West Brom,Steve Clarke,10,1.0,3.0,6.51,2.0,35,3.0,3,6,2.0,41.93,The Hawthorns,20,20,76.32,2013-12-04,31,6.16,13.0,82.69,56.46,15.0,EPL
539,540,540,14,6,13.0,67.6,6.24,75.0,6,"Tim Krul,Mathieu Debuchy,Fabricio Coloccini,Mike Williamson,Davide Santon,Moussa Sissoko,Yohan Cabaye,Cheick Tioté,Yoan Gouffran,Loïc Remy,Shola Ameobi",3.0,9.0,83.33,4,22,6.28,3.0,6.0,6,30.39,10,2.0,15.0,56.67,5.0,14,2.0,0.0,0.0,44.74,"Michel Vorm,Dwight Tiendalli,Chico Flores,Ashley Williams,Ben Davies,Jonathan de Guzmán,José Cañas,Álex Pozuelo,Jonjo Shelvey,Pablo Hernández,Álvaro Vázquez",60.82,4.0,6,22,1.0,8.0,68.18,5.0,4231,9,8.0,Howard Webb,7.0,61.29,14,0,Alan Pardew,24,15.0,1,66.67,3,14,11.0,74.71,Newcastle,16,0.0,11.0,2.0,442,0.0,4.0,4,13,82.32,2,1.0,Swansea,Michael Laudrup,8,5.0,8.0,6.18,0.0,32,7.0,0,4,1.0,69.61,Liberty Stadium,19,16,83.96,2013-12-04,38,6.62,22.0,56.0,38.71,14.0,EPL
540,541,541,15,6,7.0,73.79,6.64,65.22,12,"Petr Cech,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Ramires,Frank Lampard,Juan Mata,Willian,Eden Hazard,Fernando Torres",0.0,8.0,66.67,15,29,6.18,5.0,3.0,7,51.24,5,3.0,21.0,80.0,6.0,8,5.0,2.0,4.0,61.11,"Vito Mannone,Phil Bardsley,John O'Shea,Wes Brown,Andrea Dossena,Ki Sung-yueng,Emanuele Giaccherini,Jack Colback,Craig Gardner,Fabio Borini,Jozy Altidore",77.72,7.0,7,29,3.0,14.0,65.0,6.0,4141,4,3.0,Phil Dowd,2.0,49.43,8,2,José Mourinho,8,21.0,1,50.0,3,10,7.0,75.0,Chelsea,13,0.0,7.0,1.0,4231,0.0,7.0,6,12,63.07,6,5.0,Sunderland,Gus Poyet,14,3.0,3.0,6.31,0.0,38,2.0,4,4,0.0,48.76,Stadium of Light,31,9,69.21,2013-12-04,24,6.25,11.0,50.0,50.57,19.0,EPL
541,542,542,6,7,10.0,53.34,6.48,50.0,5,"David Marshall,Kévin Théophile-Catherine,Steven Caulker,Ben Turner,Declan John,Don Cowie,Gary Medel,Aron Gunnarsson,Jordon Mutch,Peter Whittingham,Fraizer Campbell",5.0,7.0,80.0,11,70,6.24,3.0,7.0,7,44.8,10,1.0,5.0,65.0,2.0,40,4.0,3.0,2.0,70.83,"Asmir Begovic,Geoff Cameron,Marc Wilson,Ryan Shawcross,Erik Pieters,Glenn Whelan,Marko Arnautovic,Steven N'Zonzi,Charlie Adam,Oussama Assaidi,Peter Crouch",58.37,3.0,6,70,3.0,10.0,50.0,6.0,4141,7,1.0,Michael Oliver,4.0,56.8,40,0,Malky Mackay,20,5.0,0,62.5,0,11,10.0,65.0,Cardiff,12,3.0,10.0,2.0,451,1.0,3.0,7,17,65.06,7,5.0,Stoke,Mark Hughes,12,2.0,5.0,6.24,4.0,20,4.0,0,5,6.0,55.2,Britannia Stadium,10,14,70.4,2013-12-04,26,6.45,14.0,76.47,43.2,14.0,EPL
542,543,543,11,8,11.0,50.06,6.62,37.5,5,"Brad Guzan,Leandro Bacuna,Ciaran Clark,Ron Vlaar,Nathan Baker,Antonio Luna,Karim El Ahmadi,Fabian Delph,Ashley Westwood,Libor Kozák,Gabriel Agbonlahor",0.0,2.0,66.67,9,41,6.14,3.0,1.0,10,24.31,16,1.0,3.0,75.0,8.0,17,6.0,2.0,4.0,50.0,"Paulo Gazzaniga,Nathaniel Clyne,Dejan Lovren,Maya Yoshida,Luke Shaw,Victor Wanyama,James Ward-Prowse,Steven Davis,Adam Lallana,Jay Rodriguez,Rickie Lambert",52.4,2.0,9,41,2.0,5.0,81.82,2.0,4231,8,6.0,Jonathan Moss,4.0,72.82,17,1,Paul Lambert,16,3.0,0,40.0,2,15,6.0,81.48,Aston Villa,18,6.0,6.0,4.0,532,2.0,2.0,4,21,82.33,1,2.0,Southampton,Mauricio Pochettino,13,9.0,6.0,6.38,2.0,19,4.0,3,7,3.0,75.69,St. Mary's Stadium,8,15,83.53,2013-12-04,30,6.39,12.0,84.21,27.18,6.0,EPL
543,544,544,12,7,11.0,65.7,6.58,57.69,6,"Tim Howard,Seamus Coleman,Sylvain Distin,Phil Jagielka,Bryan Oviedo,James McCarthy,Gareth Barry,Kevin Mirallas,Ross Barkley,Steven Pienaar,Romelu Lukaku",2.0,6.0,58.33,12,35,6.31,4.0,4.0,12,43.3,12,2.0,9.0,75.0,7.0,18,4.0,3.0,3.0,53.57,"David de Gea,Rafael,Nemanja Vidic,Chris Smalling,Patrice Evra,Marouane Fellaini,Ryan Giggs,Antonio Valencia,Shinji Kagawa,Danny Welbeck,Wayne Rooney",62.38,2.0,8,35,0.0,13.0,85.19,5.0,4231,6,6.0,Martin Atkinson,4.0,53.88,18,0,Roberto Martinez,13,9.0,0,33.33,0,15,8.0,70.83,Everton,16,2.0,8.0,3.0,4231,2.0,2.0,6,18,70.98,3,4.0,Man Utd,David Moyes,12,6.0,7.0,6.29,0.0,26,4.0,1,6,1.0,56.7,Old Trafford,15,23,71.78,2013-12-04,31,6.53,15.0,69.3,46.12,15.0,EPL
544,545,545,15,13,17.0,60.7,6.06,66.67,6,"John Ruddy,Russell Martin,Sebastien Bassong,Ryan Bennett,Martin Olsson,Leroy Fer,Wes Hoolahan,Jonny Howson,Bradley Johnson,Nathan Redmond,Johan Elmander",2.0,8.0,67.5,10,26,6.64,5.0,2.0,7,39.51,23,2.0,12.0,45.0,4.0,12,8.0,0.0,2.0,55.16,"Simon Mignolet,Glen Johnson,Daniel Agger,Martin Skrtel,Jon Flanagan,Steven Gerrard,Joe Allen,Jordan Henderson,Philippe Coutinho,Raheem Sterling,Luis Suárez",64.53,4.0,3,26,6.0,11.0,72.22,5.0,4231,10,9.0,Anthony Taylor,10.0,58.36,12,0,Chris Hughton,12,12.0,3,70.0,5,18,19.0,54.27,Norwich,5,0.0,19.0,4.0,4141,0.0,4.0,3,28,78.79,5,0.0,Liverpool,Brendan Rodgers,6,12.0,15.0,6.0,1.0,35,10.0,1,11,2.0,60.49,Anfield,18,12,79.4,2013-12-04,37,7.08,32.0,72.0,41.64,14.0,EPL
545,546,546,7,14,7.0,59.6,6.19,55.56,4,"Allan McGregor,Maynor Figueroa,James Chester,Alex Bruce,Ahmed Elmohamady,Robbie Brady,David Meyler,Jake Livermore,Tom Huddlestone,Yannick Sagbo,Danny Graham",1.0,3.0,35.0,9,32,6.56,2.0,3.0,4,33.65,17,1.0,5.0,70.83,11.0,22,5.0,1.0,6.0,33.33,"Wojciech Szczesny,Carl Jenkinson,Laurent Koscielny,Per Mertesacker,Nacho Monreal,Mathieu Flamini,Aaron Ramsey,Tomas Rosicky,Mesut Özil,Santiago Cazorla,Nicklas Bendtner",51.49,2.0,2,32,3.0,5.0,71.43,2.0,4231,7,3.0,Andre Marriner,5.0,63.49,22,0,Steve Bruce,17,5.0,1,50.0,2,14,8.0,77.08,Hull,8,2.0,8.0,5.0,352,1.0,2.0,1,20,81.67,5,1.0,Arsenal,Arsène Wenger,6,7.0,12.0,6.08,1.0,16,5.0,0,11,1.0,66.35,Emirates Stadium,9,11,84.3,2013-12-04,29,6.87,21.0,68.75,36.51,7.0,EPL
546,547,547,17,5,10.0,69.45,6.49,50.0,10,"Jussi Jääskeläinen,Joey O'Brien,James Tomkins,James Collins,Razvan Rat,Kevin Nolan,Mark Noble,Stewart Downing,Ravel Morrison,Mohamed Diamé,Carlton Cole",3.0,6.0,3.03,10,66,6.24,2.0,4.0,3,56.25,7,1.0,11.0,97.22,3.0,35,1.0,2.0,1.0,12.96,"Julian Speroni,Joel Ward,Damien Delaney,Danny Gabbidon,Dean Moxey,Jason Puncheon,Mile Jedinak,Kagisho Dikgacoi,Barry Bannan,Marouane Chamakh,Cameron Jerome",65.75,4.0,1,66,1.0,10.0,80.77,7.0,442,8,7.0,Lee Mason,1.0,37.45,35,0,Sam Allardyce,10,11.0,1,37.5,1,14,3.0,89.86,West Ham,6,6.0,3.0,2.0,4231,3.0,4.0,4,10,49.55,4,4.0,Crystal Palace,Tony Pulis,9,5.0,13.0,6.29,1.0,32,1.0,0,3,2.0,43.75,Selhurst Park,22,10,55.16,2013-12-03,27,6.58,21.0,67.31,62.55,11.0,EPL
547,548,548,11,9,14.0,66.67,6.17,50.0,5,"Ben Foster,Billy Jones,Jonas Olsson,Craig Dawson,Liam Ridgewell,Youssouf Mulumbu,Chris Brunt,Morgan Amalfitano,Stéphane Sessegnon,Graham Dorrans,Matej Vydra",1.0,4.0,46.88,9,25,6.6,3.0,2.0,9,32.63,15,2.0,6.0,63.16,8.0,14,8.0,2.0,4.0,50.0,"Joe Hart,Pablo Zabaleta,Martín Demichelis,Vincent Kompany,Gaël Clichy,Fernandinho,Javi García,Samir Nasri,David Silva,Sergio Agüero,Edin Dzeko",57.28,2.0,4,25,2.0,6.0,81.82,3.0,4222,11,6.0,Phil Dowd,9.0,66.06,14,1,Pepe Mel,22,6.0,3,40.0,3,22,13.0,69.7,West Brom,13,3.0,13.0,5.0,4231,2.0,2.0,3,19,77.62,6,2.0,Man City,Manuel Pellegrini,7,6.0,18.0,6.04,1.0,27,9.0,1,6,3.0,67.37,Etihad Stadium,13,16,79.78,2014-04-21,39,6.88,26.0,76.0,33.94,10.0,EPL
548,549,549,9,4,8.0,60.31,6.14,33.33,2,"Brad Guzan,Leandro Bacuna,Ron Vlaar,Nathan Baker,Ciaran Clark,Ashley Westwood,Yacouba Sylla,Karim El Ahmadi,Aleksandar Tonev,Christian Benteke,Libor Kozák",1.0,7.0,25.0,9,55,6.59,7.0,2.0,5,56.94,9,3.0,1.0,80.56,4.0,24,2.0,1.0,2.0,52.5,"Boaz Myhill,Steven Reid,Jonas Olsson,Gareth McAuley,Goran Popov,Claudio Yacob,Youssouf Mulumbu,Morgan Amalfitano,Stéphane Sessegnon,Chris Brunt,Shane Long",66.41,1.0,5,55,0.0,10.0,88.89,5.0,4231,5,7.0,Michael Oliver,3.0,51.79,24,0,Paul Lambert,12,1.0,2,50.0,2,16,11.0,60.67,Aston Villa,10,5.0,11.0,3.0,41212,0.0,1.0,7,11,59.32,6,2.0,West Brom,Steve Clarke,14,4.0,11.0,5.9,2.0,11,3.0,2,3,6.0,43.06,The Hawthorns,3,9,58.88,2013-11-25,31,6.76,21.0,90.91,48.21,15.0,EPL
549,550,550,7,7,6.0,63.32,6.36,60.0,4,"Vito Mannone,Phil Bardsley,John O'Shea,Wes Brown,Andrea Dossena,Ki Sung-yueng,Emanuele Giaccherini,Sebastian Larsson,Craig Gardner,Fabio Borini,Steven Fletcher",1.0,5.0,40.0,14,38,6.16,1.0,1.0,6,55.07,11,0.0,7.0,77.78,7.0,19,2.0,5.0,4.0,46.15,"Brad Guzan,Leandro Bacuna,Ciaran Clark,Ron Vlaar,Antonio Luna,Karim El Ahmadi,Ashley Westwood,Fabian Delph,Gabriel Agbonlahor,Christian Benteke,Andreas Weimann",68.79,2.0,4,38,2.0,4.0,71.43,3.0,433,2,3.0,Neil Swarbrick,2.0,50.9,19,0,Gus Poyet,9,7.0,0,50.0,0,9,7.0,70.0,Sunderland,8,5.0,7.0,1.0,4141,3.0,2.0,3,13,67.01,6,6.0,Aston Villa,Paul Lambert,12,4.0,5.0,6.16,1.0,17,2.0,0,6,2.0,44.93,Villa Park,11,10,67.54,2013-11-30,22,6.31,14.0,64.29,49.1,7.0,EPL
550,551,551,7,3,5.0,73.45,6.77,71.43,4,"Wojciech Szczesny,Bacary Sagna,Laurent Koscielny,Per Mertesacker,Kieran Gibbs,Mikel Arteta,Aaron Ramsey,Jack Wilshere,Mesut Özil,Santiago Cazorla,Olivier Giroud",4.0,7.0,70.0,6,31,6.09,6.0,4.0,9,54.92,6,1.0,12.0,66.67,3.0,13,2.0,1.0,1.0,62.5,"David Marshall,Kévin Théophile-Catherine,Ben Turner,Steven Caulker,Andrew Taylor,Don Cowie,Gary Medel,Jordon Mutch,Kim Bo-Kyung,Peter Whittingham,Fraizer Campbell",73.05,3.0,6,31,0.0,14.0,58.33,6.0,451,9,3.0,Lee Mason,4.0,48.72,13,1,Arsène Wenger,16,12.0,0,83.33,0,12,10.0,68.25,Arsenal,12,1.0,10.0,0.0,4231,0.0,3.0,4,10,65.25,4,3.0,Cardiff,Malky Mackay,8,4.0,6.0,6.36,0.0,23,4.0,3,3,2.0,45.08,Cardiff City Stadium,18,15,64.14,2013-11-30,27,6.22,15.0,47.37,51.28,15.0,EPL
551,552,552,10,11,10.0,68.09,6.35,46.43,4,"Asmir Begovic,Geoff Cameron,Marc Muniesa,Ryan Shawcross,Erik Pieters,Steven N'Zonzi,Glenn Whelan,Jonathan Walters,Charlie Adam,Oussama Assaidi,Peter Crouch",0.0,1.0,50.0,9,36,6.24,3.0,1.0,10,44.48,17,1.0,8.0,86.67,9.0,21,6.0,0.0,6.0,54.17,"Tim Howard,Seamus Coleman,Sylvain Distin,Phil Jagielka,Bryan Oviedo,James McCarthy,Gareth Barry,Gerard Deulofeu,Leon Osman,Steven Pienaar,Romelu Lukaku",64.7,2.0,14,36,3.0,4.0,77.78,1.0,4231,13,6.0,Michael Jones,2.0,52.93,21,0,Mark Hughes,20,8.0,1,50.0,4,18,12.0,72.78,Stoke,21,4.0,12.0,4.0,4231,1.0,2.0,7,22,76.14,4,3.0,Everton,Roberto Martinez,16,12.0,4.0,6.3,2.0,26,2.0,0,7,3.0,55.52,Goodison Park,16,18,72.65,2013-11-30,42,6.77,21.0,72.22,47.07,4.0,EPL
552,553,553,6,6,8.0,63.07,6.42,44.44,3,"Julian Speroni,Joel Ward,Damien Delaney,Danny Gabbidon,Dean Moxey,Mile Jedinak,Kagisho Dikgacoi,Barry Bannan,Jason Puncheon,Marouane Chamakh,Cameron Jerome",3.0,5.0,33.33,12,63,6.33,3.0,7.0,3,35.04,9,2.0,4.0,90.0,5.0,30,3.0,3.0,4.0,57.69,"John Ruddy,Russell Martin,Sebastien Bassong,Ryan Bennett,Martin Olsson,Wes Hoolahan,Leroy Fer,Jonny Howson,Nathan Redmond,Johan Elmander,Gary Hooper",59.07,1.0,7,63,1.0,8.0,83.33,3.0,442,10,3.0,Chris Foy,1.0,57.67,30,0,Tony Pulis,13,4.0,1,33.33,1,10,10.0,70.29,Crystal Palace,12,2.0,10.0,2.0,433,1.0,1.0,6,10,64.86,6,4.0,Norwich,Chris Hughton,14,3.0,3.0,6.26,1.0,17,1.0,0,6,1.0,64.96,Carrow Road,9,5,68.69,2013-11-30,28,6.62,16.0,75.0,42.33,13.0,EPL
553,554,554,18,10,17.0,64.7,6.33,67.86,9,"Maarten Stekelenburg,Elsad Zverotic,Fernando Amorebieta,Aaron Hughes,Kieran Richardson,Pajtim Kasami,Steve Sidwell,Scott Parker,Damien Duff,Adel Taarabt,Darren Bent",2.0,5.0,40.0,11,68,6.26,0.0,5.0,3,39.62,21,0.0,12.0,75.0,6.0,37,2.0,2.0,4.0,63.89,"Jussi Jääskeläinen,Guy Demel,James Tomkins,James Collins,George McCartney,Mohamed Diamé,Mark Noble,Stewart Downing,Kevin Nolan,Matthew Jarvis,Modibo Maiga",60.25,5.0,3,68,2.0,7.0,73.33,3.0,4231,3,9.0,Martin Atkinson,2.0,51.21,37,0,Martin Jol,6,12.0,0,57.14,3,8,14.0,47.73,Fulham,4,1.0,14.0,3.0,4411,1.0,5.0,6,23,69.66,8,3.0,West Ham,Sam Allardyce,8,12.0,5.0,6.24,1.0,35,2.0,0,10,3.0,60.38,Boleyn Ground,18,7,71.11,2013-11-30,25,6.68,21.0,68.97,48.79,10.0,EPL
554,555,555,14,7,13.0,70.4,6.32,37.5,4,"Boaz Myhill,Billy Jones,Jonas Olsson,Gareth McAuley,Liam Ridgewell,Youssouf Mulumbu,James Morrison,Morgan Amalfitano,Stéphane Sessegnon,Chris Brunt,Shane Long",3.0,5.0,28.57,15,64,6.26,1.0,5.0,6,43.59,10,0.0,6.0,81.25,3.0,35,3.0,1.0,2.0,31.25,"Tim Krul,Mathieu Debuchy,Fabricio Coloccini,Mike Williamson,Davide Santon,Moussa Sissoko,Yohan Cabaye,Cheick Tioté,Yoan Gouffran,Loïc Remy,Shola Ameobi",61.77,1.0,3,64,2.0,8.0,90.91,2.0,442,3,10.0,Phil Dowd,2.0,50.87,35,0,Steve Clarke,12,6.0,1,25.0,2,10,5.0,78.95,West Brom,8,0.0,5.0,2.0,4231,0.0,1.0,6,14,62.91,6,3.0,Newcastle,Alan Pardew,15,6.0,7.0,6.15,2.0,29,2.0,1,4,4.0,56.41,St. James' Park,16,15,61.96,2013-11-30,23,6.6,16.0,76.92,49.13,14.0,EPL
555,556,556,17,5,17.0,67.48,6.48,53.57,7,"David de Gea,Chris Smalling,Nemanja Vidic,Jonny Evans,Patrice Evra,Phil Jones,Tom Cleverley,Antonio Valencia,Shinji Kagawa,Danny Welbeck,Wayne Rooney",1.0,3.0,40.0,9,34,6.24,3.0,3.0,7,57.74,7,1.0,8.0,85.71,7.0,19,3.0,4.0,3.0,33.33,"Hugo Lloris,Kyle Walker,Vlad Chiriches,Michael Dawson,Jan Vertonghen,Mousa Dembélé,Sandro,Aaron Lennon,Paulinho,Nacer Chadli,Roberto Soldado",66.35,6.0,11,34,1.0,3.0,64.29,1.0,4231,10,10.0,Mike Dean,2.0,45.71,19,1,David Moyes,16,8.0,1,85.71,2,16,2.0,90.48,Man Utd,18,1.0,2.0,3.0,4231,0.0,6.0,4,10,62.9,3,7.0,Tottenham,Andre Villas-Boas,15,4.0,5.0,6.25,0.0,32,2.0,2,4,2.0,42.27,White Hart Lane,15,14,62.41,2013-12-01,24,6.36,6.0,75.93,54.29,8.0,EPL
556,557,557,15,5,9.0,78.06,6.29,32.5,10,"Simon Mignolet,Glen Johnson,Martin Skrtel,Kolo Touré,Jon Flanagan,Lucas Leiva,Steven Gerrard,Raheem Sterling,Jordan Henderson,Victor Moses,Luis Suárez",2.0,4.0,25.0,10,31,6.29,4.0,3.0,13,58.9,7,2.0,8.0,85.71,2.0,11,2.0,4.0,1.0,50.0,"Allan McGregor,Maynor Figueroa,Curtis Davies,Alex Bruce,Ahmed Elmohamady,Robbie Brady,David Meyler,Tom Huddlestone,Jake Livermore,Yannick Sagbo,Robert Koren",82.47,3.0,4,31,1.0,7.0,79.17,3.0,352,6,5.0,Howard Webb,1.0,41.84,11,1,Brendan Rodgers,10,8.0,1,27.78,3,8,5.0,73.53,Liverpool,9,0.0,5.0,2.0,4231,0.0,3.0,6,12,66.02,6,6.0,Hull,Steve Bruce,16,4.0,4.0,6.13,3.0,33,1.0,1,3,3.0,41.1,The KC Stadium,24,25,64.56,2013-12-01,19,6.59,10.0,76.92,58.16,9.0,EPL
557,558,558,9,6,11.0,78.63,6.23,66.67,3,"Gerhard Tremmel,Dwight Tiendalli,Chico Flores,Ashley Williams,Ben Davies,Jonathan de Guzmán,José Cañas,Álex Pozuelo,Jonjo Shelvey,Pablo Hernández,Álvaro Vázquez",0.0,5.0,55.56,7,15,6.41,4.0,0.0,7,60.22,18,3.0,6.0,67.86,5.0,7,4.0,4.0,2.0,58.0,"Costel Pantilimon,Pablo Zabaleta,Martín Demichelis,Joleon Lescott,Gaël Clichy,Jesús Navas,Fernandinho,Yaya Touré,Samir Nasri,Sergio Agüero,Álvaro Negredo",78.87,2.0,7,15,0.0,8.0,75.0,4.0,442,10,6.0,Mark Clattenburg,5.0,47.53,7,0,Michael Laudrup,15,6.0,1,66.67,3,16,19.0,54.84,Swansea,8,2.0,19.0,4.0,4231,2.0,2.0,3,22,81.22,3,4.0,Man City,Manuel Pellegrini,8,7.0,9.0,6.12,2.0,20,5.0,0,4,3.0,39.78,Etihad Stadium,9,10,75.1,2013-12-01,38,6.75,30.0,67.65,52.47,9.0,EPL
558,559,559,25,7,17.0,74.29,6.09,54.55,15,"Tim Howard,Seamus Coleman,Antolin Alcaraz,John Stones,Leighton Baines,James McCarthy,Gareth Barry,Steven Naismith,Ross Barkley,Gerard Deulofeu,Romelu Lukaku",3.0,6.0,100.0,13,31,6.45,2.0,5.0,12,56.88,13,1.0,12.0,72.73,4.0,14,6.0,4.0,2.0,70.0,"Artur Boruc,Nathaniel Clyne,Dejan Lovren,Jose Fonte,Luke Shaw,Victor Wanyama,Jack Cork,Steven Davis,Rickie Lambert,Adam Lallana,Sam Gallagher",75.63,7.0,9,31,4.0,8.0,71.43,6.0,4231,3,10.0,Michael Oliver,3.0,49.9,14,0,Roberto Martinez,8,12.0,2,50.0,2,12,16.0,56.45,Everton,14,5.0,16.0,2.0,4231,1.0,7.0,6,14,68.96,6,7.0,Southampton,Mauricio Pochettino,12,4.0,3.0,5.93,0.0,40,3.0,0,7,1.0,43.12,St. Mary's Stadium,23,19,63.22,2014-04-26,37,6.78,23.0,70.59,50.1,9.0,EPL
